INFO:root:2100,1,0.04,1.04,5356126.95,0.245011632,12.70067933
INFO:root:2220,1,0.04,1.04,5326050.69,0.245081232,13.41374172
INFO:root:2100,1,0.04,1.05,5312353.98,0.243138169,12.88477593
INFO:root:2100,1,0.05,1.04,5303960.73,0.222344089,15.35878127
INFO:root:2220,1,0.05,1.04,5288110.81,0.222800084,15.28806893
INFO:root:2220,1,0.04,1.03,5263066.02,0.245154705,13.43571894
INFO:root:2220,1,0.04,1.05,5253781.63,0.242205185,13.11696493
INFO:root:2100,1,0.05,1.03,5164206.04,0.220911097,14.67128586
INFO:root:2100,1,0.04,1.03,5161083.18,0.241081359,13.12676945
INFO:root:2220,1,0.05,1.03,5131969.13,0.220746196,14.61009112
INFO:root:2100,1,0.05,1.02,5097534.02,0.224136702,12.7297501
INFO:root:1980,1,0.05,1.02,5042896.52,0.221973301,14.14571948
INFO:root:2100,1,0.05,1.05,4931352.14,0.210590127,16.88683124
INFO:root:2220,1,0.05,1.05,4917617.99,0.210999412,16.71346047
INFO:root:2220,1,0.05,1.02,4907721.22,0.218802499,12.8571816
INFO:root:1980,1,0.04,1.03,4775591.38,0.230574688,13.92061231
INFO:root:1980,1,0.04,1.04,4741335.21,0.22715861,13.95972918
INFO:root:1980,1,0.04,1.05,4701564.68,0.22534926,14.08023392
INFO:root:1980,1,0.05,1.04,4682307.45,0.205838276,16.59271229
INFO:root:1860,1,0.05,1.02,4658270.22,0.212303088,11.2213922
INFO:root:1980,1,0.05,1.03,4654619.13,0.207369271,16.15663878
INFO:root:2100,1,0.04,1.02,4581680.69,0.230425154,11.57712734
INFO:root:1980,2,0.05,1.04,4479450.36,0.207734009,14.16760316
INFO:root:2100,2,0.05,1.04,4466188.74,0.206899027,15.72129422
INFO:root:1860,2,0.05,1.03,4465650.85,0.21039617,12.4994265
INFO:root:1980,2,0.04,1.04,4441276.6,0.230718011,11.27894487
INFO:root:1860,2,0.05,1.04,4422751.88,0.206345037,15.06730315
INFO:root:540,1,0.05,1.02,4414063.53,0.20160614,17.80001316
INFO:root:1860,2,0.04,1.04,4411971.36,0.230446588,11.55388871
INFO:root:2220,1,0.04,1.02,4411205.75,0.224149669,12.28923321
INFO:root:1620,1,0.04,1.05,4401259,0.215779978,11.39484699
INFO:root:1860,1,0.04,1.03,4399992.96,0.218080382,12.49085984
INFO:root:1620,1,0.04,1.04,4396348.85,0.215958328,11.22442511
INFO:root:1980,2,0.04,1.05,4392199.6,0.228280128,11.35971774
INFO:root:1980,2,0.05,1.05,4378450.96,0.202805349,15.29920523
INFO:root:1980,2,0.05,1.03,4370802.04,0.20641429,12.22926668
INFO:root:1860,1,0.04,1.04,4362378.65,0.214002797,12.64174667
INFO:root:1500,1,0.04,1.04,4360416.34,0.214457404,11.23106737
INFO:root:1860,2,0.04,1.05,4359882.55,0.227824866,11.58791423
INFO:root:1500,1,0.04,1.05,4357137.61,0.213971301,11.25478184
INFO:root:2220,2,0.05,1.04,4351520.49,0.203314476,16.17882154
INFO:root:1980,1,0.04,1.02,4343748.66,0.221963406,13.58978037
INFO:root:2100,2,0.05,1.03,4334339.47,0.204733848,15.71075239
INFO:root:1860,1,0.05,1.03,4328981.56,0.197776455,14.16156881
INFO:root:1860,1,0.04,1.05,4314164.36,0.211689248,12.89609695
INFO:root:1860,2,0.05,1.05,4292525.68,0.200244056,16.68147943
INFO:root:1860,2,0.04,1.03,4266756.55,0.227424603,10.03754379
INFO:root:1740,1,0.04,1.04,4264183.52,0.211116674,11.48185495
INFO:root:2100,2,0.04,1.04,4259003.05,0.22413725,14.68144128
INFO:root:1980,1,0.05,1.05,4256541.87,0.190809415,18.37055373
INFO:root:1740,1,0.04,1.05,4236398.85,0.209558055,11.52530619
INFO:root:2100,2,0.04,1.05,4216251.16,0.221910659,14.56976659
INFO:root:2100,2,0.05,1.05,4193906.3,0.196754542,17.10881073
INFO:root:1740,2,0.05,1.04,4177332.96,0.19952322,16.98248641
INFO:root:1740,2,0.04,1.04,4169477.22,0.222828313,13.26545346
INFO:root:1860,1,0.05,1.04,4151173.39,0.189140512,15.75433241
INFO:root:2100,2,0.04,1.03,4145773.78,0.220913136,14.59408909
INFO:root:1380,1,0.04,1.04,4143333.51,0.205866038,15.08783553
INFO:root:2220,2,0.04,1.04,4132800.02,0.219445477,15.17422119
INFO:root:2220,2,0.05,1.05,4120185.86,0.19438401,17.8287793
INFO:root:1740,2,0.04,1.05,4118206.59,0.220008703,13.30439924
INFO:root:2220,2,0.04,1.05,4117495.86,0.218358903,15.89946483
INFO:root:1860,1,0.04,1.02,4106435.86,0.214528941,9.875286044
INFO:root:1620,1,0.05,1.04,4088830.5,0.186675245,14.59601875
INFO:root:1260,1,0.04,1.04,4077949.8,0.203987077,16.26115305
INFO:root:1380,1,0.04,1.05,4062967.09,0.202190514,15.09970935
INFO:root:1740,2,0.05,1.03,4050378,0.198426061,13.78791996
INFO:root:1980,2,0.04,1.03,4044403.65,0.217407203,11.08160018
INFO:root:1260,1,0.04,1.05,4027241.04,0.201557932,16.28120829
INFO:root:1380,2,0.04,1.05,4013431.03,0.215611551,10.80160941
INFO:root:1740,1,0.05,1.04,4009717.2,0.183965809,15.29888803
INFO:root:1860,1,0.05,1.05,3980743.77,0.181745339,16.99201268
INFO:root:1740,2,0.05,1.05,3972948.07,0.190135355,19.79133289
INFO:root:1620,1,0.05,1.05,3965929.8,0.181319219,14.64614258
INFO:root:1260,2,0.05,1.04,3960358.4,0.190887483,14.46934398
INFO:root:300,1,0.05,1.02,3952248.72,0.184707036,15.38312156
INFO:root:420,1,0.05,1.02,3951652.61,0.185260917,15.46413375
INFO:root:300,1,0.04,1.04,3947067.45,0.191432535,17.12324869
INFO:root:1380,2,0.05,1.04,3936616.88,0.191386403,14.18043979
INFO:root:1740,1,0.04,1.03,3923860.94,0.201813611,12.09755729
INFO:root:1260,2,0.04,1.05,3903867.22,0.209187041,13.05848218
INFO:root:1380,2,0.04,1.04,3882061.57,0.210283235,10.80160941
INFO:root:300,1,0.04,1.05,3877570.1,0.18815048,17.12709298
INFO:root:1500,1,0.05,1.05,3874295.64,0.178442863,16.38839424
INFO:root:1260,2,0.04,1.04,3872515.97,0.208008425,12.70229318
INFO:root:1740,2,0.04,1.03,3862283,0.213684774,11.17987167
INFO:root:180,1,0.04,1.04,3858932.74,0.187548362,16.20673597
INFO:root:1140,1,0.04,1.04,3851882.74,0.194951686,14.49178014
INFO:root:540,1,0.04,1.04,3836869.47,0.189392708,17.08098691
INFO:root:1500,1,0.05,1.04,3829561.04,0.178201267,15.78164041
INFO:root:660,1,0.05,1.03,3828983.58,0.176389612,21.53986661
INFO:root:300,1,0.05,1.01,3816488.59,0.195323272,15.89086375
INFO:root:1500,1,0.04,1.03,3810481.24,0.197732694,12.79686323
INFO:root:540,1,0.05,1.03,3810324.59,0.175652947,21.0148028
INFO:root:1620,2,0.05,1.03,3808619.44,0.190018496,15.61351738
INFO:root:1740,1,0.05,1.05,3808203.11,0.175553466,16.02508558
INFO:root:660,1,0.05,1.02,3794042.07,0.181822401,19.98594179
INFO:root:180,1,0.05,1.02,3791818.37,0.176821405,19.43292159
INFO:root:1740,1,0.05,1.02,3788168.87,0.18519657,12.70599268
INFO:root:1380,2,0.05,1.05,3787566.49,0.184715417,14.45737748
INFO:root:1740,1,0.05,1.03,3785206.34,0.179777573,13.87231774
INFO:root:180,1,0.04,1.05,3774998.38,0.183670681,16.12769623
INFO:root:1140,1,0.04,1.05,3772765.06,0.191089293,14.2817166
INFO:root:540,1,0.04,1.05,3766594.75,0.186098047,17.60969259
INFO:root:540,1,0.04,1.03,3738886.38,0.188670241,18.02287194
INFO:root:180,1,0.05,1.03,3728446.97,0.170309834,19.07562366
INFO:root:540,1,0.04,1.02,3728395.33,0.196163068,15.90000342
INFO:root:2220,2,0.05,1.03,3710859.84,0.184255539,15.73874179
INFO:root:180,1,0.04,1.03,3691024.95,0.184899881,16.5400025
INFO:root:300,1,0.05,1.03,3680299.31,0.168803757,19.60840705
INFO:root:1260,2,0.05,1.05,3662394.19,0.17837939,15.87128633
INFO:root:1500,2,0.04,1.05,3637839.2,0.202001532,12.09152854
INFO:root:1620,2,0.04,1.03,3628069.07,0.204469578,13.45273826
INFO:root:1620,1,0.04,1.03,3619066.29,0.18962034,13.20280402
INFO:root:660,1,0.04,1.03,3612144.08,0.183631535,18.70228901
INFO:root:300,1,0.04,1.02,3606693.58,0.187778749,14.62965091
INFO:root:1620,2,0.04,1.04,3596035.51,0.200361122,14.45786792
INFO:root:2220,1,0.03,1.03,3582617.19,0.212618619,12.77329483
INFO:root:1380,1,0.05,1.04,3577266.92,0.168539683,18.35623107
INFO:root:1020,1,0.04,1.04,3571326.2,0.181741255,16.94729892
INFO:root:2220,1,0.03,1.04,3561097.7,0.211027325,12.91781575
INFO:root:1500,2,0.05,1.02,3560985.52,0.186853115,13.32728182
INFO:root:1620,2,0.04,1.05,3553644.11,0.197785342,14.32403226
INFO:root:2100,1,0.03,1.03,3547717.97,0.209894021,12.03133743
INFO:root:1620,1,0.05,1.02,3541350.36,0.175790743,16.40254133
INFO:root:2220,2,0.04,1.03,3540509.97,0.197680897,15.19838057
INFO:root:1500,1,0.05,1.03,3537227.59,0.171136626,15.3416268
INFO:root:2100,1,0.03,1.04,3525463.06,0.2082604,12.28730666
INFO:root:1380,1,0.05,1.05,3524977.39,0.16519177,19.62638638
INFO:root:2220,1,0.03,1.05,3522062.2,0.208434895,12.91337796
INFO:root:300,1,0.05,1.05,3508476.83,0.158259991,22.99488665
INFO:root:1500,1,0.05,1.01,3508095.01,0.19207038,17.49472881
INFO:root:1620,2,0.05,1.04,3507381.41,0.175598574,18.68742625
INFO:root:420,1,0.04,1.02,3506774.66,0.184879432,15.2646404
INFO:root:1020,1,0.04,1.05,3500003.99,0.178159925,17.23273735
INFO:root:300,1,0.05,1.04,3496410.26,0.158490306,21.63940628
INFO:root:1260,1,0.05,1.04,3486759.02,0.16519768,18.6904968
INFO:root:2100,1,0.03,1.05,3485027.3,0.205603827,12.2934581
INFO:root:1500,2,0.05,1.04,3484272.9,0.175253163,15.8421044
INFO:root:1500,1,0.04,1.01,3479546.38,0.203916706,15.84413216
INFO:root:1260,1,0.04,1.03,3476689.44,0.183242854,20.27020388
INFO:root:1500,2,0.04,1.04,3475867.17,0.195954032,12.32654524
INFO:root:1500,2,0.05,1.05,3474798.6,0.173163864,16.43885616
INFO:root:180,1,0.05,1.04,3473631.91,0.156639774,21.86394476
INFO:root:2100,1,0.03,1.02,3468828.88,0.211899192,11.21571922
INFO:root:300,1,0.04,1.03,3461593.13,0.175143802,16.30322698
INFO:root:1020,2,0.04,1.04,3455585.45,0.191802739,13.94708167
INFO:root:540,1,0.05,1.01,3454255.24,0.184815624,20.28418054
INFO:root:1500,2,0.05,1.03,3451733.73,0.178226395,16.73930525
INFO:root:660,1,0.04,1.04,3446210.43,0.17417902,18.46878164
INFO:root:1020,2,0.04,1.05,3444013.88,0.190902529,14.00505937
INFO:root:780,1,0.04,1.04,3437176.08,0.175359996,16.71558158
INFO:root:1140,1,0.05,1.04,3435139.02,0.16250891,16.43912864
INFO:root:1860,1,0.03,1.02,3428703.96,0.207716912,9.723611563
INFO:root:420,1,0.04,1.04,3427307.16,0.171759967,17.05138777
INFO:root:1380,2,0.05,1.02,3416942,0.187613629,15.87050286
INFO:root:1380,1,0.04,1.03,3394390.45,0.179293567,20.39479059
INFO:root:780,1,0.04,1.05,3393650.97,0.173005761,16.83496684
INFO:root:180,1,0.04,1.02,3391218.01,0.178299617,18.07503652
INFO:root:2220,1,0.03,1.02,3389161.24,0.207732353,12.53178077
INFO:root:1620,1,0.05,1.03,3386859.16,0.164969943,15.49763949
INFO:root:420,1,0.04,1.05,3383340.03,0.169412242,17.37803119
INFO:root:1260,1,0.05,1.05,3378218.33,0.160040329,18.79971705
INFO:root:1500,2,0.04,1.03,3376438.55,0.194353998,12.70646672
INFO:root:660,1,0.04,1.05,3365498.88,0.170186084,18.76192948
INFO:root:1740,1,0.04,1.02,3359003.89,0.18587065,14.17290191
INFO:root:1380,2,0.05,1.03,3358883.46,0.173846524,16.01852372
INFO:root:1140,2,0.04,1.05,3341632.79,0.185255403,13.10302638
INFO:root:1020,2,0.05,1.04,3336191.11,0.167169226,15.15097192
INFO:root:1980,1,0.03,1.02,3333554.25,0.204552015,11.91275381
INFO:root:1980,1,0.03,1.03,3332017.18,0.198198466,12.94736983
INFO:root:540,1,0.05,1.04,3331579.33,0.15458507,21.23789966
INFO:root:1260,1,0.05,1.03,3330561.76,0.162344768,22.30341281
INFO:root:180,1,0.05,1.05,3328179.66,0.14974973,23.15332112
INFO:root:1500,2,0.04,1.02,3327777.06,0.199407342,12.32288954
INFO:root:1380,2,0.04,1.03,3322032.37,0.189710845,10.97890204
INFO:root:780,1,0.05,1.03,3319489.7,0.158592949,20.40369191
INFO:root:300,1,0.04,1.01,3307119.15,0.192806156,15.33506935
INFO:root:780,1,0.04,1.03,3302666.7,0.171778044,18.38072798
INFO:root:1380,2,0.04,1.02,3302569.55,0.199504359,13.35556076
INFO:root:1620,1,0.04,1.02,3302444.34,0.181408594,15.35341868
INFO:root:1980,1,0.03,1.04,3296337.31,0.195763458,13.13508556
INFO:root:180,1,0.05,1.01,3295120.96,0.1723582,16.6576913
INFO:root:1620,3,0.05,1.05,3291039.5,0.18121311,12.16400323
INFO:root:1620,3,0.05,1.04,3289079.19,0.182232976,11.70136409
INFO:root:1140,1,0.05,1.05,3280520.5,0.155009035,18.22881823
INFO:root:1980,1,0.03,1.05,3279615.8,0.194444548,13.13599791
INFO:root:1500,1,0.05,1.02,3277804.94,0.168753537,16.42241264
INFO:root:1860,1,0.03,1.03,3273374.71,0.194164634,12.40934295
INFO:root:1620,2,0.05,1.05,3271849.01,0.164071711,21.75685479
INFO:root:1620,2,0.05,1.02,3263605.41,0.175141409,14.58903636
INFO:root:900,1,0.04,1.04,3262419.92,0.168319808,15.72689598
INFO:root:420,1,0.05,1.03,3251422.12,0.153450104,21.51357423
INFO:root:660,1,0.04,1.02,3246855.37,0.176090391,17.28801378
INFO:root:1020,1,0.05,1.04,3241788.08,0.153343215,19.57412936
INFO:root:420,1,0.04,1.03,3234874.53,0.16585091,18.34374694
INFO:root:900,1,0.04,1.05,3230619.15,0.166502992,15.89261403
INFO:root:1740,3,0.05,1.04,3228996.66,0.177344285,11.81704186
INFO:root:1020,2,0.05,1.05,3225015.77,0.160794123,16.91973278
INFO:root:1140,1,0.04,1.03,3223408.72,0.171724674,17.49932145
INFO:root:1860,1,0.03,1.04,3222766.85,0.19076288,12.66671993
INFO:root:1860,1,0.03,1.05,3222011.1,0.190455734,12.66931462
INFO:root:1020,1,0.04,1.03,3216324.43,0.169925662,18.88183889
INFO:root:1260,2,0.05,1.02,3216203.96,0.177632363,18.91250843
INFO:root:1380,1,0.05,1.03,3214654.91,0.157533152,23.41378951
INFO:root:1860,3,0.05,1.04,3212972.86,0.17553738,11.9312896
INFO:root:1740,3,0.05,1.05,3211663.75,0.175328242,12.00662235
INFO:root:1500,1,0.04,1.02,3200499.64,0.179275569,15.3068373
INFO:root:900,2,0.04,1.04,3200028.16,0.180857992,14.3152866
INFO:root:1260,2,0.04,1.03,3179112.71,0.180661594,11.22442749
INFO:root:1140,1,0.05,1.03,3174011.07,0.15535082,18.98013735
INFO:root:1140,2,0.04,1.04,3173488.31,0.177271388,14.11756514
INFO:root:900,2,0.04,1.05,3172391.2,0.178981836,14.3267435
INFO:root:1020,2,0.05,1.02,3157676.08,0.167804354,13.26469469
INFO:root:420,1,0.05,1.05,3138301.09,0.144648531,24.43197816
INFO:root:1260,2,0.05,1.03,3123639.94,0.162335881,15.15937195
INFO:root:1140,2,0.05,1.04,3117875.24,0.157238192,15.63700324
INFO:root:1620,1,0.04,1.01,3117699.19,0.188499994,14.11841221
INFO:root:1260,2,0.04,1.02,3114446.21,0.188090846,14.61084673
INFO:root:540,1,0.05,1.05,3102956.45,0.144511841,24.55239284
INFO:root:1020,1,0.05,1.02,3100941.68,0.157831342,17.29542885
INFO:root:1140,2,0.05,1.03,3097619.56,0.160657764,15.65461894
INFO:root:1020,1,0.05,1.03,3096086.26,0.150906624,19.97152184
INFO:root:1980,1,0.05,1.01,3080806.1,0.17567936,15.5404705
INFO:root:1500,1,0.03,1.01,3080357.07,0.2055926,14.23122126
INFO:root:1620,2,0.04,1.02,3079689.57,0.185566806,12.3708524
INFO:root:1140,2,0.05,1.05,3066435.7,0.153366695,15.80920801
INFO:root:1020,2,0.05,1.03,3052845.79,0.158779788,16.07825561
INFO:root:1860,3,0.05,1.05,3047443.21,0.166443713,12.11352015
INFO:root:1980,3,0.05,1.04,3046240.53,0.167787701,12.59929664
INFO:root:900,1,0.04,1.03,3045450.28,0.160682452,17.88481848
INFO:root:780,2,0.04,1.05,3044390.77,0.172735933,15.81464073
INFO:root:1740,1,0.03,1.04,3042784.23,0.182239092,13.64447549
INFO:root:780,1,0.05,1.04,3041978.18,0.145160874,19.94491952
INFO:root:1740,1,0.03,1.03,3040581.49,0.18253162,14.05554716
INFO:root:1020,2,0.04,1.03,3038663.23,0.173973523,12.52089683
INFO:root:900,1,0.05,1.04,3037275.86,0.144908688,18.75405722
INFO:root:1020,1,0.05,1.05,3034042.88,0.143709052,21.82556889
