INFO:root:60,2,0.03,1.05,1018816.14,0.0067947543942206605,31.76210830776841
INFO:root:60,2,0.05,1.01,1629587.74,0.0974306546935014,15.926487458440999
INFO:root:60,2,0.02,1.03,927178.09,-0.024149363623803512,27.80486334044351
INFO:root:60,3,0.03,1.01,840452.70,-0.1095540188364046,18.57297936267612
INFO:root:60,2,0.02,1.01,1017422.87,0.004813835926786925,21.173844431679136
INFO:root:60,3,0.01,1.02,873740.20,-0.10489591585676326,15.43798837790828
INFO:root:60,2,0.02,1.05,915947.99,-0.02772070303706077,28.628296582112153
INFO:root:60,3,0.02,1.03,882680.18,-0.07013664389468889,15.443999028499482
INFO:root:60,3,0.01,1.01,891840.11,-0.0944515450876682,14.279391868832702
INFO:root:60,2,0.04,1.04,1444157.21,0.07084241515240006,18.852523093845523
INFO:root:60,2,0.01,1.01,809677.29,-0.11746229763793502,21.700137958695912
INFO:root:60,2,0.04,1.01,1348865.98,0.0709595622670237,18.230919477542244
INFO:root:60,2,0.01,1.04,820164.27,-0.1100232171507947,21.246961732092515
INFO:root:60,3,0.02,1.04,865244.36,-0.0767638327739682,16.957611446133807
INFO:root:60,3,0.03,1.02,981583.97,-0.011962455568509413,12.052628048881388
INFO:root:60,2,0.04,1.05,1412888.72,0.06652995939061997,19.92609683575608
INFO:root:60,2,0.05,1.05,1768742.87,0.0878455970460375,21.294772838397243
INFO:root:60,2,0.05,1.04,1689673.23,0.083013373501718,20.69944451702037
INFO:root:60,3,0.01,1.04,871351.49,-0.10583087683669884,15.205744823550617
INFO:root:60,3,0.01,1.05,871351.49,-0.10583087683669884,15.205744823550617
INFO:root:60,2,0.04,1.02,1324700.86,0.05978825075189943,21.67854918115484
INFO:root:60,2,0.02,1.04,922705.86,-0.0255049797646795,28.23816092392644
INFO:root:60,2,0.03,1.01,1201798.59,0.05277787662725431,21.38118263162886
INFO:root:60,2,0.02,1.02,932258.92,-0.022586161966219816,27.65917861528428
INFO:root:60,2,0.04,1.03,1368810.75,0.062113609780114966,17.01269492950096
INFO:root:60,3,0.02,1.01,837951.94,-0.1357949886090351,19.24055624287403
INFO:root:60,2,0.03,1.03,1035828.83,0.010651385890327615,30.89296615708725
INFO:root:60,3,0.01,1.03,871351.49,-0.10583087683669884,15.205744823550617
INFO:root:60,2,0.01,1.03,820164.27,-0.1100232171507947,21.246961732092515
INFO:root:60,2,0.03,1.02,1013391.07,0.005154781219962987,32.3834360699205
INFO:root:60,2,0.05,1.03,1741083.92,0.08976411569076043,17.736890388739333
INFO:root:60,3,0.03,1.03,966155.30,-0.016697293589425843,11.44216914761097
INFO:root:60,3,0.02,1.02,900110.46,-0.06302355185100829,12.713295681028761
INFO:root:60,2,0.01,1.02,806512.82,-0.11747583716140618,21.590160292372882
INFO:root:60,2,0.01,1.05,820164.27,-0.1100232171507947,21.246961732092515
INFO:root:60,3,0.02,1.05,920945.81,-0.05007547950231906,13.615242188034092
INFO:root:60,2,0.05,1.02,1542384.56,0.07612045437555222,16.414181651974765
INFO:root:60,2,0.03,1.04,1031918.13,0.00976389375581281,30.912604538980563
INFO:root:60,3,0.03,1.04,936622.49,-0.027825707620758006,11.577064189178216
INFO:root:60,4,0.01,1.01,958927.02,-0.0559369867006864,7.38775881266932
INFO:root:60,3,0.05,1.02,1054164.96,0.015312799066197317,15.425121125410953
INFO:root:60,4,0.03,1.02,863764.28,-0.10482898099738228,17.379571705499618
INFO:root:60,3,0.04,1.04,889436.40,-0.03698454713744478,19.69878299867885
INFO:root:60,3,0.05,1.01,939009.89,-0.023818446473474447,16.113139783835255
INFO:root:60,3,0.03,1.05,974985.88,-0.012805457409581823,11.577064189178216
INFO:root:60,3,0.04,1.03,878868.40,-0.042996532346056875,18.576432532742494
INFO:root:60,3,0.04,1.02,926715.74,-0.028449322804840912,16.61267773259601
INFO:root:60,3,0.04,1.05,911666.15,-0.02988058579539616,19.652951144045346
INFO:root:60,4,0.03,1.01,935727.75,-0.06342775455319292,12.806700777462288
INFO:root:60,4,0.02,1.02,862341.53,-0.12706432183133945,17.565344285661922
INFO:root:60,3,0.05,1.04,1020423.18,0.006998075962831439,12.71239791939837
INFO:root:60,3,0.05,1.03,1001132.64,0.0020695935181894586,15.573113874067326
INFO:root:60,4,0.02,1.01,939249.60,-0.0743046258112493,10.858679763395703
INFO:root:60,4,0.01,1.02,935314.22,-0.07461145935452133,9.667625592003864
INFO:root:60,4,0.02,1.03,850568.23,-0.131220343172738,18.37977084713646
INFO:root:60,3,0.05,1.05,1053488.57,0.014480761733864356,14.006072329245278
INFO:root:60,4,0.04,1.04,826527.79,-0.0822839911166331,20.901837089545776
INFO:root:60,4,0.01,1.04,947279.66,-0.06383466482233296,7.918728077095851
INFO:root:60,3,0.04,1.01,826797.14,-0.10790275137716515,18.81417762532357
INFO:root:60,4,0.02,1.04,859830.74,-0.12417058598342633,18.83986942783403
INFO:root:60,4,0.03,1.04,844772.62,-0.10169971957896323,21.22908346901803
INFO:root:60,4,0.02,1.05,853827.85,-0.1252073000046467,19.361308941726396
INFO:root:60,4,0.05,1.01,1002856.59,-0.002201601013142257,15.111103321718554
INFO:root:60,4,0.04,1.01,894670.97,-0.11053656781280737,14.496971996282161
INFO:root:60,4,0.05,1.03,915327.16,-0.03287187145634135,18.72141357213379
INFO:root:60,4,0.01,1.03,950333.68,-0.062179524841392594,7.909715631038137
INFO:root:60,4,0.01,1.05,947279.66,-0.06383466482233296,7.918728077095851
INFO:root:60,4,0.04,1.02,803790.07,-0.15664408956319015,22.222148537746772
INFO:root:60,4,0.04,1.03,836858.79,-0.09510468279080433,19.663462020523003
INFO:root:60,4,0.03,1.05,843460.13,-0.10176571482656194,21.357636605161257
INFO:root:60,4,0.03,1.03,853476.11,-0.09954592374222604,19.48493160311709
INFO:root:60,4,0.05,1.04,887074.52,-0.03781790013915215,21.178398061144666
INFO:root:60,4,0.05,1.02,902395.45,-0.04366570094667619,21.49963711564262
INFO:root:60,4,0.05,1.05,932419.55,-0.020775821989114776,19.207027305712053
INFO:root:60,5,0.01,1.01,938458.99,-0.09214586608748813,6.732062890743919
INFO:root:60,4,0.04,1.05,848694.97,-0.06858351087296932,18.748022423794794
INFO:root:60,5,0.04,1.04,793376.48,-0.17687440404405325,21.05950095053278
INFO:root:60,5,0.04,1.01,892345.94,-0.163501633885545,10.838901794125897
INFO:root:60,5,0.02,1.02,898422.97,-0.10768190071135161,10.808144555636375
INFO:root:60,5,0.01,1.02,919865.68,-0.10408250462073396,8.57994294364773
INFO:root:60,5,0.02,1.03,912123.29,-0.09051038073385652,10.461662010674097
INFO:root:60,5,0.02,1.04,898738.39,-0.09388625995053017,11.737856276990845
INFO:root:60,5,0.03,1.05,880611.94,-0.11863620116818305,14.364262916169322
INFO:root:60,5,0.03,1.01,897558.45,-0.14524758299782276,10.318080832010715
INFO:root:60,5,0.03,1.04,877613.95,-0.12081395440696094,13.81420309661388
INFO:root:180,1,0.01,1.01,872689.32,-0.050472221330727776,24.069857549515742
