INFO:root:1140,1140,1,0.01,0.05,1.02,2249650.63,0.294661319,14.809142
INFO:root:1140,1140,2,0.01,0.05,1.02,2221783.01,0.294220305,15.26215266
INFO:root:1140,1140,1,0.01,0.04,1.02,2220917.7,0.310508967,13.42197267
INFO:root:960,960,2,0.01,0.05,1.02,2177867.78,0.283954797,16.95557913
INFO:root:960,960,1,0.01,0.05,1.02,2176647.1,0.278198657,16.16542721
INFO:root:960,960,1,0.01,0.04,1.02,2174623.82,0.297460116,14.70714169
INFO:root:1140,1140,2,0.01,0.04,1.02,2170626.35,0.307761103,14.40516487
INFO:root:1320,1320,1,0.01,0.05,1.02,2169520.45,0.276336008,15.40266415
INFO:root:960,960,2,0.01,0.04,1.02,2138677.26,0.293871454,14.83836968
INFO:root:1320,1320,1,0.01,0.04,1.02,2106580.56,0.283854113,14.38129411
INFO:root:60,60,1,0.01,0.05,1.01,2104213.07,0.282612574,13.18834444
INFO:root:780,780,2,0.01,0.05,1.02,2092012.74,0.266280694,17.47057026
INFO:root:780,780,2,0.01,0.04,1.02,2071758.4,0.27775649,15.0514666
INFO:root:1860,1860,1,0.01,0.05,1.01,2069469.79,0.312637517,12.70668258
INFO:root:2040,2040,2,0.01,0.05,1.02,2060585.22,0.267300924,17.87604483
INFO:root:780,780,1,0.01,0.05,1.02,2053366.64,0.25842021,18.96679097
INFO:root:60,60,1,0.01,0.04,1.01,2026206.55,0.287495105,12.33827618
INFO:root:780,780,1,0.01,0.04,1.02,2018333,0.267462494,15.91704296
INFO:root:600,600,1,0.01,0.05,1.01,2013892.97,0.311123155,14.10575714
INFO:root:960,960,1,0.01,0.03,1.02,1993586,0.289807051,17.45283138
INFO:root:1860,1860,1,0.01,0.05,1.02,1993258.14,0.272967848,15.62373054
INFO:root:780,780,2,0.01,0.03,1.02,1992513.62,0.291486016,18.45310062
INFO:root:2040,2040,2,0.01,0.05,1.03,1984330.22,0.243574416,18.8090297
INFO:root:240,240,1,0.01,0.05,1.01,1982690.95,0.284048215,13.93991306
INFO:root:2040,2040,1,0.01,0.05,1.02,1975875.66,0.252045204,16.68282978
INFO:root:2040,2040,2,0.01,0.05,1.01,1961376.24,0.295911861,12.74874863
INFO:root:1320,1320,2,0.01,0.03,1.02,1959636.29,0.294534805,12.42107871
INFO:root:1140,1140,1,0.01,0.03,1.02,1951880.12,0.287903298,15.53429751
INFO:root:600,600,1,0.01,0.03,1.02,1950364.83,0.277923353,14.66295985
INFO:root:1860,1860,1,0.01,0.05,1.03,1949886.39,0.237816258,17.80532185
INFO:root:2040,2040,2,0.01,0.04,1.02,1949013.93,0.257834106,16.31533529
INFO:root:600,600,1,0.01,0.04,1.01,1948184.83,0.313672908,12.40464627
INFO:root:780,780,1,0.01,0.03,1.02,1941302.94,0.278317991,17.30797493
INFO:root:960,960,2,0.01,0.03,1.02,1940791.97,0.282891419,17.89244436
INFO:root:1320,1320,2,0.01,0.05,1.03,1940225.7,0.233813742,19.21079167
INFO:root:1860,1860,1,0.01,0.04,1.01,1939254.63,0.297375197,11.88358819
INFO:root:1140,1140,2,0.01,0.03,1.02,1935817.4,0.288756462,16.36024936
INFO:root:1860,1860,1,0.01,0.03,1.01,1927005.71,0.316979245,11.29554782
INFO:root:2040,2040,2,0.01,0.04,1.03,1925906.55,0.241561168,14.31225566
INFO:root:2040,2040,2,0.01,0.03,1.01,1925234.98,0.317251637,11.24481227
INFO:root:2040,2040,2,0.01,0.04,1.01,1919422.89,0.294313256,11.74900451
INFO:root:1140,1140,2,0.01,0.05,1.03,1907534.95,0.231389484,18.38753766
INFO:root:60,60,2,0.01,0.05,1.01,1907118.09,0.286623442,13.29709775
INFO:root:2040,2040,2,0.01,0.04,1.04,1902078.6,0.23336304,15.80343488
INFO:root:600,600,1,0.01,0.04,1.02,1901873.78,0.25609543,16.61003273
INFO:root:60,60,2,0.01,0.05,1.02,1899001.23,0.223901072,19.42766776
INFO:root:1860,1860,1,0.01,0.04,1.04,1898996.77,0.233653592,14.96408125
INFO:root:600,600,2,0.01,0.03,1.02,1898932.9,0.269866197,14.86354491
INFO:root:2220,2220,1,0.01,0.05,1.03,1894426.4,0.22332477,18.99918965
INFO:root:1320,1320,2,0.01,0.05,1.02,1894356.53,0.250982024,15.85687006
INFO:root:960,960,1,0.01,0.05,1.01,1893961.69,0.287766444,14.29812363
