INFO:root:60,60,1,0.01,0.03,1.02,1337025.71,0.1085015182533377,37.318718666622736
INFO:root:60,60,1,0.01,0.03,1.03,1352441.28,0.11021548146834566,42.04287326440974
INFO:root:60,60,1,0.01,0.02,1.03,1340606.16,0.11339534169340454,36.95444360344447
INFO:root:60,60,2,0.01,0.03,1.02,1260544.10,0.09446996227076122,42.49015706814977
INFO:root:60,60,1,0.01,0.02,1.01,1438033.37,0.13381224479287854,36.52546674699426
INFO:root:60,60,1,0.01,0.02,1.04,1376327.79,0.12045427847522737,36.91830681782961
INFO:root:60,60,2,0.01,0.01,1.02,921789.97,-0.012877689551904858,42.662836105034444
INFO:root:60,60,2,0.01,0.03,1.01,2082770.10,0.23281771887266106,30.635037693864582
INFO:root:60,60,1,0.01,0.01,1.04,739605.71,-0.08987184314796391,49.39130638115666
INFO:root:60,60,1,0.01,0.01,1.05,736470.68,-0.0914039427878356,49.37221709602975
INFO:root:60,60,1,0.01,0.05,1.03,2220097.61,0.22661895602701806,36.0092925539663
INFO:root:60,60,1,0.01,0.03,1.05,1424399.20,0.12341246029446781,39.8826356152192
INFO:root:60,60,2,0.01,0.02,1.01,1618513.21,0.1713259895406474,34.75836037222876
INFO:root:60,60,1,0.01,0.01,1.02,673553.91,-0.1263449564510584,49.93856847354796
INFO:root:60,60,1,0.01,0.01,1.03,707073.53,-0.1087142516417419,49.352356929862204
INFO:root:60,60,1,0.01,0.02,1.05,1360376.51,0.11720473759795906,36.823102377163735
INFO:root:60,60,1,0.01,0.04,1.01,2306994.07,0.24599895614700534,35.4816965469121
INFO:root:60,60,1,0.01,0.05,1.01,2569038.96,0.2659478821243633,34.45806599031676
INFO:root:60,60,1,0.01,0.03,1.01,1945171.43,0.2062653628522984,34.16018487937733
INFO:root:60,60,2,0.01,0.02,1.04,1338714.66,0.11304758065729661,42.17099238255331
INFO:root:60,60,1,0.01,0.01,1.01,573898.34,-0.17481833837831948,54.28370787615188
INFO:root:60,60,1,0.01,0.02,1.02,1230595.64,0.08933268645999996,37.92497928882095
INFO:root:60,60,1,0.01,0.05,1.02,1974688.42,0.20270021813149136,34.49071777534963
INFO:root:60,60,2,0.01,0.01,1.01,740471.29,-0.09670769049796445,48.329499119526126
INFO:root:60,60,2,0.01,0.01,1.03,940624.95,-0.004682388758505507,42.510914394214474
INFO:root:60,60,1,0.01,0.04,1.05,1734828.53,0.17283802612918645,37.30831440744557
INFO:root:60,60,2,0.01,0.03,1.03,1336301.98,0.10939803208809146,48.06635892485434
INFO:root:60,60,1,0.01,0.04,1.03,1864382.27,0.1919486877446996,35.16338372488357
INFO:root:60,60,2,0.01,0.02,1.03,1297151.47,0.10435636609781579,42.291497005479606
INFO:root:60,60,2,0.01,0.02,1.02,1196179.85,0.08187375635516587,42.092351098079654
INFO:root:60,60,1,0.01,0.04,1.02,1814666.10,0.1888608085425097,33.75992584991868
INFO:root:60,60,2,0.01,0.01,1.04,997140.35,0.018759723930838367,42.49786626461154
INFO:root:60,60,1,0.01,0.05,1.04,2085161.61,0.21115293736565324,37.566450906498325
INFO:root:60,60,1,0.01,0.04,1.04,1747525.16,0.1742091238304793,37.21490504929775
INFO:root:60,60,1,0.01,0.03,1.04,1353475.51,0.11040097506560548,41.701101932941384
INFO:root:60,60,2,0.01,0.02,1.05,1334098.80,0.11209079535603637,42.12426326081686
INFO:root:60,60,2,0.01,0.01,1.05,997140.35,0.018759723930838367,42.49786626461154
INFO:root:60,60,1,0.01,0.05,1.05,2189157.75,0.22257837834228156,36.862724581359345
INFO:root:60,60,2,0.01,0.03,1.04,1344504.53,0.1110335227953246,47.39828943110704
