INFO:root:0.015,1.005,3,1800,1399692.7
INFO:root:0.030000000000000002,1.02,3.5,2160,1381438.15
INFO:root:0.030000000000000002,1.005,3,1800,1380879.93
INFO:root:0.02,1.03,4,1440,1370860.68
INFO:root:0.02,1.025,4,1440,1370074.63
INFO:root:0.02,1.005,3,1800,1368900.65
INFO:root:0.025,1.02,3.5,2160,1368665.54
INFO:root:0.02,1.03,4,1680,1368139.7
INFO:root:0.02,1.035,4,1680,1368139.7
INFO:root:0.02,1.04,4,1680,1368139.7
INFO:root:0.02,1.035,4,1440,1366669.76
INFO:root:0.02,1.03,4,1560,1364531.04
INFO:root:0.02,1.035,4,1560,1364531.04
INFO:root:0.02,1.04,4,1560,1364531.04
INFO:root:0.02,1.04,4,1440,1362467.32
INFO:root:0.015,1.03,4,1680,1359353.77
INFO:root:0.015,1.035,4,1680,1359353.77
INFO:root:0.015,1.04,4,1680,1359353.77
INFO:root:0.030000000000000002,1.01,3.5,2040,1359342.94
INFO:root:0.02,1.025,4,1560,1358848.21
INFO:root:0.025,1.005,3,1800,1356049.29
INFO:root:0.02,1.025,4,1680,1355967.52
INFO:root:0.035,1.02,3.5,2160,1351599.79
INFO:root:0.015,1.03,4,1440,1351119.3
INFO:root:0.015,1.035,4,1440,1351119.3
INFO:root:0.015,1.04,4,1440,1351119.3
INFO:root:0.015,1.03,3.5,2040,1349406.45
INFO:root:0.015,1.035,3.5,2040,1349406.45
INFO:root:0.015,1.04,3.5,2040,1349406.45
INFO:root:0.030000000000000002,1.02,3,2400,1349200.58
INFO:root:0.015,1.005,3,1680,1349039.53
INFO:root:0.015,1.025,4,1680,1348757.23
INFO:root:0.02,1.03,3,2400,1348310.67
INFO:root:0.02,1.035,3,2400,1348310.67
INFO:root:0.02,1.04,3,2400,1348310.67
INFO:root:0.02,1.04,3.5,1440,1348215.23
INFO:root:0.02,1.015,3,1560,1345768.01
INFO:root:0.025,1.035,3.5,2160,1345722.97
INFO:root:0.025,1.04,3.5,2160,1345722.97
INFO:root:0.015,1.02,4,1440,1345206.41
INFO:root:0.015,1.03,3.5,2160,1344442.27
INFO:root:0.015,1.035,3.5,2160,1344442.27
INFO:root:0.015,1.04,3.5,2160,1344442.27
INFO:root:0.02,1.02,4,1560,1344361.43
INFO:root:0.02,1.025,3.5,1440,1342135.28
INFO:root:0.02,1.03,3.5,1440,1342098.54
INFO:root:0.02,1.02,3,2400,1341834.28
INFO:root:0.02,1.005,3,1680,1341608.61
INFO:root:0.025,1.02,3,2400,1341586.39
INFO:root:0.035,1.02,3,2400,1340900.73
INFO:root:0.030000000000000002,1.025,3.5,2160,1340322.05
INFO:root:0.015,1.03,4.5,1440,1340058.72
INFO:root:0.015,1.035,4.5,1440,1340058.72
INFO:root:0.015,1.04,4.5,1440,1340058.72
INFO:root:0.015,1.02,4,1680,1339573.53
INFO:root:0.015,1.025,3.5,2040,1339080
INFO:root:0.015,1.03,4,1560,1338806.56
INFO:root:0.015,1.035,4,1560,1338806.56
INFO:root:0.015,1.04,4,1560,1338806.56
INFO:root:0.02,1.025,3,2400,1338666.61
INFO:root:0.02,1.035,3.5,1440,1337790.02
INFO:root:0.015,1.02,3.5,2160,1337758.25
INFO:root:0.015,1.025,4,1440,1337033.42
INFO:root:0.015,1.025,3.5,2160,1334958.33
INFO:root:0.015,1.03,4.5,1560,1334368.44
INFO:root:0.015,1.035,4.5,1560,1334368.44
INFO:root:0.015,1.04,4.5,1560,1334368.44
INFO:root:0.015,1.02,4.5,1440,1334248.8
INFO:root:0.030000000000000002,1.015,3.5,2160,1333548.91
INFO:root:0.030000000000000002,1.04,3.5,2280,1333351.19
INFO:root:0.015,1.02,4,1560,1332863.62
INFO:root:0.025,1.025,3.5,2160,1332480.77
INFO:root:0.025,1.03,3.5,2160,1331248.5
INFO:root:0.030000000000000002,1.035,3.5,2280,1331081.65
INFO:root:0.015,1.025,4.5,1440,1330303.72
INFO:root:0.015,1.005,3.5,1440,1330147.32
