INFO:root:0.04,1.04,3,2160,1713930
INFO:root:0.04,1.03,3,1920,1665384.04
INFO:root:0.04,1.04,3,2280,1663303.48
INFO:root:0.05,1.04,3,2280,1656985.21
INFO:root:0.05,1.04,3,2160,1653910.53
INFO:root:0.05,1.04,3,1920,1653410.52
INFO:root:0.04,1.02,3,2160,1635763.16
INFO:root:0.05,1.04,3,2400,1635358.1
INFO:root:0.04,1.04,3,1920,1632424.8
INFO:root:0.05,1.03,3,1920,1611039.44
INFO:root:0.04,1.03,3,2160,1609448.13
INFO:root:0.03,1.04,3,1920,1576032.94
INFO:root:0.04,1.04,3,2040,1571591.49
INFO:root:0.04,1.04,3,2400,1570902.52
INFO:root:0.04,1.04,3,2640,1569427.95
INFO:root:0.04,1.02,3,2280,1568738.06
INFO:root:0.04,1.03,3,2280,1566936.11
INFO:root:0.03,1.03,3,1920,1565426.45
INFO:root:0.03,1.03,3,1680,1558832.05
INFO:root:0.03,1.04,3,1680,1552956.06
INFO:root:0.05,1.03,3,1440,1551964.79
INFO:root:0.04,1.03,3,2040,1548829.84
INFO:root:0.05,1.03,3,2160,1545820.58
INFO:root:0.05,1.04,3,1680,1537894.46
INFO:root:0.05,1.03,3,2280,1533088.38
INFO:root:0.03,1.03,3,1800,1519594.71
INFO:root:0.03,1.03,3,2160,1519548.71
INFO:root:0.05,1.04,3,1440,1519271.23
INFO:root:0.05,1.04,3,2640,1518892.94
INFO:root:0.05,1.04,3,2040,1514097.29
INFO:root:0.03,1.04,3,1800,1512134.98
INFO:root:0.04,1.02,3,1920,1512047.8
INFO:root:0.04,1.03,3,1680,1511622.18
INFO:root:0.03,1.04,3,2160,1511434.12
INFO:root:0.04,1.03,3,1800,1507087.44
INFO:root:0.04,1.02,3,2400,1497655.63
INFO:root:0.05,1.04,3,2520,1497452.46
INFO:root:0.03,1.03,3,2280,1497366.9
INFO:root:0.04,1.04,3,1680,1496619.92
INFO:root:0.05,1.02,3,2160,1496376.01
INFO:root:0.04,1.03,3,2400,1494002.09
INFO:root:0.04,1.03,3,2640,1491888.83
INFO:root:0.05,1.03,3,1800,1491607.56
INFO:root:0.03,1.04,3,2280,1487995.84
INFO:root:0.04,1.02,3,2040,1487792.11
INFO:root:0.05,1.04,3,1800,1485247.93
INFO:root:0.04,1.04,3,1800,1484381.08
INFO:root:0.04,1.01,3,1920,1484293.82
INFO:root:0.05,1.03,3,2760,1479732.33
INFO:root:0.05,1.04,6,2520,1473847.84
INFO:root:0.04,1.03,3,2760,1470172.47
INFO:root:0.05,1.03,3,2640,1469291.33
INFO:root:0.05,1.04,6,2640,1464774.54
INFO:root:0.04,1.01,3,2280,1463804.31
INFO:root:0.05,1.02,3,1440,1463747.48
